"location__name","location__url","location__locationId","totalReviews","avgReviews","minTicketPriceInfo","minTicketPriceInfo__price","minTicketPriceInfo__priceCurrency","ranking__value"
"Playa de Sant Miquel","https://www.tripadvisor.com/Attraction_Review-g187497-d10713220-Reviews-Playa_de_Sant_Miquel-Barcelona_Catalonia.html","10713220","29","4.0","null","","","364"
"Parroquia Purisima Concepcion","https://www.tripadvisor.com/Attraction_Review-g187497-d8544847-Reviews-Parroquia_Purisima_Concepcion-Barcelona_Catalonia.html","8544847","20","4.0","null","","","369"
"Salo del Tinell","https://www.tripadvisor.com/Attraction_Review-g187497-d9706593-Reviews-Salo_del_Tinell-Barcelona_Catalonia.html","9706593","15","4.5","null","","","380"
"Museu de Carrosses Funebres","https://www.tripadvisor.com/Attraction_Review-g187497-d2223579-Reviews-Museu_de_Carrosses_Funebres-Barcelona_Catalonia.html","2223579","19","4.0","null","","","426"
"Placa Tetuan","https://www.tripadvisor.com/Attraction_Review-g187497-d10086735-Reviews-Placa_Tetuan-Barcelona_Catalonia.html","10086735","22","3.5","null","","","413"
"SOM Multiespai","https://www.tripadvisor.com/Attraction_Review-g187497-d11807755-Reviews-SOM_Multiespai-Barcelona_Catalonia.html","11807755","28","3.0","null","","","794"
"El Toro Pensador","https://www.tripadvisor.com/Attraction_Review-g187497-d8614075-Reviews-El_Toro_Pensador-Barcelona_Catalonia.html","8614075","33","4.0","null","","","251"
"Museo del Perfume (Museum of Perfume)","https://www.tripadvisor.com/Attraction_Review-g187497-d2218960-Reviews-Museo_del_Perfume_Museum_of_Perfume-Barcelona_Catalonia.html","2218960","43","3.0","null","","","706"
"La Deessa","https://www.tripadvisor.com/Attraction_Review-g187497-d11930450-Reviews-La_Deessa-Barcelona_Catalonia.html","11930450","18","4.0","null","","","379"
"Palau de Lloctinent","https://www.tripadvisor.com/Attraction_Review-g187497-d8807625-Reviews-Palau_de_Lloctinent-Barcelona_Catalonia.html","8807625","33","4.0","null","","","216"
"Aventura Park Barcelona","https://www.tripadvisor.com/Attraction_Review-g187497-d8677305-Reviews-Aventura_Park_Barcelona-Barcelona_Catalonia.html","8677305","25","4.0","","29.530000686645508","EUR","412"
"Torre de les Aigues del Besos","https://www.tripadvisor.com/Attraction_Review-g187497-d7390331-Reviews-Torre_de_les_Aigues_del_Besos-Barcelona_Catalonia.html","7390331","31","4.5","null","","","252"
"Quatre Columnes","https://www.tripadvisor.com/Attraction_Review-g187497-d14765486-Reviews-Quatre_Columnes-Barcelona_Catalonia.html","14765486","20","4.5","null","","","295"
"Real Santuario San Jose de la Montana","https://www.tripadvisor.com/Attraction_Review-g187497-d8422039-Reviews-Real_Santuario_San_Jose_de_la_Montana-Barcelona_Catalonia.html","8422039","28","4.5","null","","","226"
"Teatre Romea","https://www.tripadvisor.com/Attraction_Review-g187497-d7788447-Reviews-Teatre_Romea-Barcelona_Catalonia.html","7788447","19","4.5","null","","","355"
"L'Auditori","https://www.tripadvisor.com/Attraction_Review-g187497-d244897-Reviews-L_Auditori-Barcelona_Catalonia.html","244897","51","4.0","null","","","259"
"Miraestels","https://www.tripadvisor.com/Attraction_Review-g187497-d9764670-Reviews-Miraestels-Barcelona_Catalonia.html","9764670","38","4.0","null","","","231"
"Casa Macaia (Palau Macaya)","https://www.tripadvisor.com/Attraction_Review-g187497-d531596-Reviews-Casa_Macaia_Palau_Macaya-Barcelona_Catalonia.html","531596","35","4.0","null","","","362"
"Tramvia Blau","https://www.tripadvisor.com/Attraction_Review-g187497-d6673955-Reviews-Tramvia_Blau-Barcelona_Catalonia.html","6673955","143","3.0","null","","","517"
"Casa Perez Samanillo","https://www.tripadvisor.com/Attraction_Review-g187497-d10538617-Reviews-Casa_Perez_Samanillo-Barcelona_Catalonia.html","10538617","11","4.5","null","","","411"
"Jardines de la Torre de Les Aigues","https://www.tripadvisor.com/Attraction_Review-g187497-d3678721-Reviews-Jardines_de_la_Torre_de_Les_Aigues-Barcelona_Catalonia.html","3678721","32","4.0","null","","","433"
"Teatre Nacional de Catalunya - TNC","https://www.tripadvisor.com/Attraction_Review-g187497-d244902-Reviews-Teatre_Nacional_de_Catalunya_TNC-Barcelona_Catalonia.html","244902","63","4.0","null","","","382"
"Refugio Antiaereo de la Placa Del Diamant","https://www.tripadvisor.com/Attraction_Review-g187497-d7055716-Reviews-Refugio_Antiaereo_de_la_Placa_Del_Diamant-Barcelona_Catalonia.html","7055716","28","4.5","null","","","260"
"Iris Foto Barcelona","https://www.tripadvisor.com/Attraction_Review-g187497-d15087184-Reviews-Iris_Foto_Barcelona-Barcelona_Catalonia.html","15087184","5","5.0","null","","","448"
"Monumento a Rius i Taulet","https://www.tripadvisor.com/Attraction_Review-g187497-d10065909-Reviews-Monumento_a_Rius_i_Taulet-Barcelona_Catalonia.html","10065909","21","4.0","null","","","358"
"Placa Garriga i Bachs","https://www.tripadvisor.com/Attraction_Review-g187497-d12643730-Reviews-Placa_Garriga_i_Bachs-Barcelona_Catalonia.html","12643730","11","4.0","null","","","414"
"Montjuïc Funicular","https://www.tripadvisor.com/Attraction_Review-g187497-d17639374-Reviews-Montjuic_Funicular-Barcelona_Catalonia.html","17639374","31","4.0","null","","","218"
"Teatre Principal","https://www.tripadvisor.com/Attraction_Review-g187497-d244904-Reviews-Teatre_Principal-Barcelona_Catalonia.html","244904","42","4.0","null","","","410"
"Edificio Telefonica Diagonal","https://www.tripadvisor.com/Attraction_Review-g187497-d10231433-Reviews-Edificio_Telefonica_Diagonal-Barcelona_Catalonia.html","10231433","25","4.0","null","","","370"
"Playa de Llevant","https://www.tripadvisor.com/Attraction_Review-g187497-d10230877-Reviews-Playa_de_Llevant-Barcelona_Catalonia.html","10230877","19","3.5","null","","","496"
"University of Pompeu Fabra","https://www.tripadvisor.com/Attraction_Review-g187497-d1976641-Reviews-University_of_Pompeu_Fabra-Barcelona_Catalonia.html","1976641","14","3.5","null","","","597"
"Parc de les Cascades","https://www.tripadvisor.com/Attraction_Review-g187497-d9570223-Reviews-Parc_de_les_Cascades-Barcelona_Catalonia.html","9570223","26","3.5","null","","","445"
"Parroquia Santa Teresa de l'Infant Jesus","https://www.tripadvisor.com/Attraction_Review-g187497-d10682799-Reviews-Parroquia_Santa_Teresa_de_l_Infant_Jesus-Barcelona_Catalonia.html","10682799","6","4.5","null","","","491"
"Parque Turo","https://www.tripadvisor.com/Attraction_Review-g187497-d10256497-Reviews-Parque_Turo-Barcelona_Catalonia.html","10256497","17","4.0","null","","","463"
"Barcelona Bosc Urba","https://www.tripadvisor.com/Attraction_Review-g187497-d1606662-Reviews-Barcelona_Bosc_Urba-Barcelona_Catalonia.html","1606662","58","3.5","null","","","416"
"Ethnology Museum of Barcelona","https://www.tripadvisor.com/Attraction_Review-g187497-d1467904-Reviews-Ethnology_Museum_of_Barcelona-Barcelona_Catalonia.html","1467904","39","3.5","null","","","508"
"MUHBA - El Call","https://www.tripadvisor.com/Attraction_Review-g187497-d2223526-Reviews-MUHBA_El_Call-Barcelona_Catalonia.html","2223526","35","4.0","null","","","400"
"Bancs Fanals","https://www.tripadvisor.com/Attraction_Review-g187497-d10592815-Reviews-Bancs_Fanals-Barcelona_Catalonia.html","10592815","33","4.0","null","","","239"
"Artevistas Gallery","https://www.tripadvisor.com/Attraction_Review-g187497-d3518832-Reviews-Artevistas_Gallery-Barcelona_Catalonia.html","3518832","47","4.5","null","","","196"
"FGC Ferrocarrils de la Generalitat de Catalunya","https://www.tripadvisor.com/Attraction_Review-g187497-d11773948-Reviews-FGC_Ferrocarrils_de_la_Generalitat_de_Catalunya-Barcelona_Catalonia.html","11773948","25","4.0","null","","","394"
"La Garrafa dels Beatles","https://www.tripadvisor.com/Attraction_Review-g187497-d7002028-Reviews-La_Garrafa_dels_Beatles-Barcelona_Catalonia.html","7002028","19","4.0","null","","","421"
"Pailebot de Santa Eulalia","https://www.tripadvisor.com/Attraction_Review-g187497-d8685987-Reviews-Pailebot_de_Santa_Eulalia-Barcelona_Catalonia.html","8685987","13","4.0","null","","","452"
"Capella de Santa Agata","https://www.tripadvisor.com/Attraction_Review-g187497-d9705588-Reviews-Capella_de_Santa_Agata-Barcelona_Catalonia.html","9705588","18","4.5","null","","","373"
"Immersión con tiburones Aquarium Barcelona","https://www.tripadvisor.com/Attraction_Review-g187497-d10445408-Reviews-Immersion_con_tiburones_Aquarium_Barcelona-Barcelona_Catalonia.html","10445408","39","4.0","null","","","328"
"Municipal Conservatory of Barcelona","https://www.tripadvisor.com/Attraction_Review-g187497-d8807616-Reviews-Municipal_Conservatory_of_Barcelona-Barcelona_Catalonia.html","8807616","13","4.5","null","","","386"
"Edifici de la Caixa de Pensions","https://www.tripadvisor.com/Attraction_Review-g187497-d8692638-Reviews-Edifici_de_la_Caixa_de_Pensions-Barcelona_Catalonia.html","8692638","25","4.0","null","","","349"
"Mercat de Galvany","https://www.tripadvisor.com/Attraction_Review-g187497-d10021405-Reviews-Mercat_de_Galvany-Barcelona_Catalonia.html","10021405","22","4.0","null","","","442"
"Parroquia de Sant Miquel del Port","https://www.tripadvisor.com/Attraction_Review-g187497-d13003921-Reviews-Parroquia_de_Sant_Miquel_del_Port-Barcelona_Catalonia.html","13003921","10","3.5","null","","","550"
"Palau Montaner","https://www.tripadvisor.com/Attraction_Review-g187497-d4937053-Reviews-Palau_Montaner-Barcelona_Catalonia.html","4937053","20","4.5","null","","","352"
"Aquitania Teatre","https://www.tripadvisor.com/Attraction_Review-g187497-d14004883-Reviews-Aquitania_Teatre-Barcelona_Catalonia.html","14004883","14","4.0","null","","","398"
"Plaza de Vicenc Martorell","https://www.tripadvisor.com/Attraction_Review-g187497-d14001384-Reviews-Plaza_de_Vicenc_Martorell-Barcelona_Catalonia.html","14001384","4","5.0","null","","","522"
"Skating Club","https://www.tripadvisor.com/Attraction_Review-g187497-d8273053-Reviews-Skating_Club-Barcelona_Catalonia.html","8273053","33","3.5","null","","","473"
"Jardins del Palau de les Heures","https://www.tripadvisor.com/Attraction_Review-g187497-d7349560-Reviews-Jardins_del_Palau_de_les_Heures-Barcelona_Catalonia.html","7349560","12","4.0","null","","","432"
"La Casa Ramos","https://www.tripadvisor.com/Attraction_Review-g187497-d13289877-Reviews-La_Casa_Ramos-Barcelona_Catalonia.html","13289877","5","4.5","null","","","500"
"Monestir de Santa Maria de Valldonzella","https://www.tripadvisor.com/Attraction_Review-g187497-d8321696-Reviews-Monestir_de_Santa_Maria_de_Valldonzella-Barcelona_Catalonia.html","8321696","11","4.5","null","","","423"
"ArticketBCN: Barcelona Museum Pass","https://www.tripadvisor.com/Attraction_Review-g187497-d10459206-Reviews-ArticketBCN_Barcelona_Museum_Pass-Barcelona_Catalonia.html","10459206","23","4.0","null","","","439"
"Parc del Clot","https://www.tripadvisor.com/Attraction_Review-g187497-d10538430-Reviews-Parc_del_Clot-Barcelona_Catalonia.html","10538430","21","4.0","null","","","371"
"Sonar Festival","https://www.tripadvisor.com/Attraction_Review-g187497-d8820360-Reviews-Sonar_Festival-Barcelona_Catalonia.html","8820360","20","4.5","null","","","378"
"Casa Llopis i Bofill","https://www.tripadvisor.com/Attraction_Review-g187497-d8807630-Reviews-Casa_Llopis_i_Bofill-Barcelona_Catalonia.html","8807630","11","4.5","null","","","409"
"Anfiteatro Anatomico","https://www.tripadvisor.com/Attraction_Review-g187497-d9986707-Reviews-Anfiteatro_Anatomico-Barcelona_Catalonia.html","9986707","16","4.5","null","","","418"
"Ramon Berenguer III","https://www.tripadvisor.com/Attraction_Review-g187497-d8627151-Reviews-Ramon_Berenguer_III-Barcelona_Catalonia.html","8627151","17","4.0","null","","","384"
"Parc de la Trinitat","https://www.tripadvisor.com/Attraction_Review-g187497-d8498163-Reviews-Parc_de_la_Trinitat-Barcelona_Catalonia.html","8498163","10","4.0","null","","","542"
"Teatre Borràs","https://www.tripadvisor.com/Attraction_Review-g187497-d240501-Reviews-Teatre_Borras-Barcelona_Catalonia.html","240501","31","3.0","null","","","796"
"Mercat Port Antic","https://www.tripadvisor.com/Attraction_Review-g187497-d12622440-Reviews-Mercat_Port_Antic-Barcelona_Catalonia.html","12622440","14","3.5","null","","","798"
"Parque de la Barceloneta","https://www.tripadvisor.com/Attraction_Review-g187497-d10264171-Reviews-Parque_de_la_Barceloneta-Barcelona_Catalonia.html","10264171","21","4.0","null","","","408"
"Hercules","https://www.tripadvisor.com/Attraction_Review-g187497-d11930469-Reviews-Hercules-Barcelona_Catalonia.html","11930469","14","4.0","null","","","407"
"Hibernian Books","https://www.tripadvisor.com/Attraction_Review-g187497-d8321570-Reviews-Hibernian_Books-Barcelona_Catalonia.html","8321570","18","3.5","null","","","515"
"Begemot Art & Fashion Gallery","https://www.tripadvisor.com/Attraction_Review-g187497-d11810740-Reviews-Begemot_Art_Fashion_Gallery-Barcelona_Catalonia.html","11810740","40","5.0","null","","","139"
"Homenatge Als Castellers","https://www.tripadvisor.com/Attraction_Review-g187497-d8627215-Reviews-Homenatge_Als_Castellers-Barcelona_Catalonia.html","8627215","44","3.5","null","","","604"
"Monumento a Roger de Lluria","https://www.tripadvisor.com/Attraction_Review-g187497-d10065946-Reviews-Monumento_a_Roger_de_Lluria-Barcelona_Catalonia.html","10065946","19","4.0","null","","","389"
"Espais Volart","https://www.tripadvisor.com/Attraction_Review-g187497-d6727157-Reviews-Espais_Volart-Barcelona_Catalonia.html","6727157","17","5.0","null","","","303"
"Esglesia de Sant Andreu de Palomar","https://www.tripadvisor.com/Attraction_Review-g187497-d10592716-Reviews-Esglesia_de_Sant_Andreu_de_Palomar-Barcelona_Catalonia.html","10592716","11","4.5","null","","","403"
"Ideal-Centre Arts Digitals","https://www.tripadvisor.com/Attraction_Review-g187497-d19455163-Reviews-Ideal_Centre_Arts_Digitals-Barcelona_Catalonia.html","19455163","9","5.0","null","","","164"
"Monument al general Prim","https://www.tripadvisor.com/Attraction_Review-g187497-d10209665-Reviews-Monument_al_general_Prim-Barcelona_Catalonia.html","10209665","35","3.5","null","","","446"
"Wallace fountain","https://www.tripadvisor.com/Attraction_Review-g187497-d10296861-Reviews-Wallace_fountain-Barcelona_Catalonia.html","10296861","23","4.0","null","","","353"
"La font de la Granota","https://www.tripadvisor.com/Attraction_Review-g187497-d8685983-Reviews-La_font_de_la_Granota-Barcelona_Catalonia.html","8685983","20","4.0","null","","","357"
"Central Catalana de Electricidad","https://www.tripadvisor.com/Attraction_Review-g187497-d10592599-Reviews-Central_Catalana_de_Electricidad-Barcelona_Catalonia.html","10592599","11","4.5","null","","","396"
"Passatge Sert","https://www.tripadvisor.com/Attraction_Review-g187497-d14287984-Reviews-Passatge_Sert-Barcelona_Catalonia.html","14287984","6","4.5","null","","","504"
"Palau de la Balmesiana","https://www.tripadvisor.com/Attraction_Review-g187497-d16781808-Reviews-Palau_de_la_Balmesiana-Barcelona_Catalonia.html","16781808","6","4.5","null","","","431"
"Bubbleparc","https://www.tripadvisor.com/Attraction_Review-g187497-d2669781-Reviews-Bubbleparc-Barcelona_Catalonia.html","2669781","13","4.0","","15.539999961853027","EUR","520"
"Font del Geni Catala","https://www.tripadvisor.com/Attraction_Review-g187497-d10592702-Reviews-Font_del_Geni_Catala-Barcelona_Catalonia.html","10592702","14","4.0","null","","","402"
"Iglesia Sant Ramon De Penyafort","https://www.tripadvisor.com/Attraction_Review-g187497-d14055509-Reviews-Iglesia_Sant_Ramon_De_Penyafort-Barcelona_Catalonia.html","14055509","8","4.0","null","","","467"
"Parque del Centro de Poblenou","https://www.tripadvisor.com/Attraction_Review-g187497-d4752027-Reviews-Parque_del_Centro_de_Poblenou-Barcelona_Catalonia.html","4752027","47","4.0","null","","","345"
"Stocks el Granero Barcelona","https://www.tripadvisor.com/Attraction_Review-g187497-d15053809-Reviews-Stocks_el_Granero_Barcelona-Barcelona_Catalonia.html","15053809","5","5.0","null","","","450"
"Mercat de les Flors","https://www.tripadvisor.com/Attraction_Review-g187497-d244860-Reviews-Mercat_de_les_Flors-Barcelona_Catalonia.html","244860","32","4.5","null","","","312"
"Fútbol Emotion Barcelona","https://www.tripadvisor.com/Attraction_Review-g187497-d17469356-Reviews-Futbol_Emotion_Barcelona-Barcelona_Catalonia.html","17469356","6","5.0","null","","","420"
"Jardins de Joan Brossa","https://www.tripadvisor.com/Attraction_Review-g187497-d12544426-Reviews-Jardins_de_Joan_Brossa-Barcelona_Catalonia.html","12544426","11","3.0","null","","","689"
"The Centre de la Vila","https://www.tripadvisor.com/Attraction_Review-g187497-d8089839-Reviews-The_Centre_de_la_Vila-Barcelona_Catalonia.html","8089839","20","3.0","null","","","742"
"Banco Espanol de Credito","https://www.tripadvisor.com/Attraction_Review-g187497-d8736833-Reviews-Banco_Espanol_de_Credito-Barcelona_Catalonia.html","8736833","24","3.5","null","","","435"
"Gallery Ex Machina","https://www.tripadvisor.com/Attraction_Review-g187497-d17750898-Reviews-Gallery_Ex_Machina-Barcelona_Catalonia.html","17750898","11","5.0","null","","","316"
"Jardines De Mossen Cinto Verdaguer","https://www.tripadvisor.com/Attraction_Review-g187497-d14048734-Reviews-Jardines_De_Mossen_Cinto_Verdaguer-Barcelona_Catalonia.html","14048734","7","4.5","null","","","427"
"Casa Damians","https://www.tripadvisor.com/Attraction_Review-g187497-d8685995-Reviews-Casa_Damians-Barcelona_Catalonia.html","8685995","45","4.0","null","","","255"
"Ateneu Barcelonès","https://www.tripadvisor.com/Attraction_Review-g187497-d13738059-Reviews-Ateneu_Barcelones-Barcelona_Catalonia.html","13738059","7","4.0","null","","","540"
"Parc de l'Oreneta","https://www.tripadvisor.com/Attraction_Review-g187497-d7149102-Reviews-Parc_de_l_Oreneta-Barcelona_Catalonia.html","7149102","31","3.5","null","","","531"
"Casa Marfa","https://www.tripadvisor.com/Attraction_Review-g187497-d4466782-Reviews-Casa_Marfa-Barcelona_Catalonia.html","4466782","20","4.0","null","","","383"
"Arquivo Historico da Cidade de Barcelona","https://www.tripadvisor.com/Attraction_Review-g187497-d11548121-Reviews-Arquivo_Historico_da_Cidade_de_Barcelona-Barcelona_Catalonia.html","11548121","16","4.0","null","","","363"
"Casa Planells","https://www.tripadvisor.com/Attraction_Review-g187497-d12920026-Reviews-Casa_Planells-Barcelona_Catalonia.html","12920026","7","3.5","null","","","566"
"Fira d'Antiquaris","https://www.tripadvisor.com/Attraction_Review-g187497-d240760-Reviews-Fira_d_Antiquaris-Barcelona_Catalonia.html","240760","13","3.5","null","","","535"
"Gimnasio Puro Impacto Barcelona","https://www.tripadvisor.com/Attraction_Review-g187497-d8308723-Reviews-Gimnasio_Puro_Impacto_Barcelona-Barcelona_Catalonia.html","8308723","12","5.0","null","","","376"
"Casa Pich i Pon","https://www.tripadvisor.com/Attraction_Review-g187497-d8807615-Reviews-Casa_Pich_i_Pon-Barcelona_Catalonia.html","8807615","25","4.0","null","","","371"
"Port Masnou","https://www.tripadvisor.com/Attraction_Review-g187497-d4758992-Reviews-Port_Masnou-Barcelona_Catalonia.html","4758992","21","4.0","null","","","381"
"High Court of Justice of Catalonia","https://www.tripadvisor.com/Attraction_Review-g187497-d1988114-Reviews-High_Court_of_Justice_of_Catalonia-Barcelona_Catalonia.html","1988114","15","4.5","null","","","350"
"Parc Del Port Olimpic","https://www.tripadvisor.com/Attraction_Review-g187497-d12495392-Reviews-Parc_Del_Port_Olimpic-Barcelona_Catalonia.html","12495392","12","4.0","null","","","476"
"Casa Ferran Guardiola","https://www.tripadvisor.com/Attraction_Review-g187497-d13289883-Reviews-Casa_Ferran_Guardiola-Barcelona_Catalonia.html","13289883","4","5.0","null","","","516"
"Castillo De Torre Baró","https://www.tripadvisor.com/Attraction_Review-g187497-d10557113-Reviews-Castillo_De_Torre_Baro-Barcelona_Catalonia.html","10557113","8","4.5","null","","","454"
"Galeria Olimpica","https://www.tripadvisor.com/Attraction_Review-g187497-d244203-Reviews-Galeria_Olimpica-Barcelona_Catalonia.html","244203","63","4.0","null","","","182"
"Font de Sant Just","https://www.tripadvisor.com/Attraction_Review-g187497-d8807498-Reviews-Font_de_Sant_Just-Barcelona_Catalonia.html","8807498","27","4.0","null","","","392"
"Font dels Sis Putti","https://www.tripadvisor.com/Attraction_Review-g187497-d11930476-Reviews-Font_dels_Sis_Putti-Barcelona_Catalonia.html","11930476","17","4.0","null","","","387"
"Militaria Barcelona","https://www.tripadvisor.com/Attraction_Review-g187497-d12682432-Reviews-Militaria_Barcelona-Barcelona_Catalonia.html","12682432","4","5.0","null","","","509"
"Arts Santa Monica","https://www.tripadvisor.com/Attraction_Review-g187497-d4688353-Reviews-Arts_Santa_Monica-Barcelona_Catalonia.html","4688353","21","4.0","null","","","394"
"Placa Cinc D'Oros","https://www.tripadvisor.com/Attraction_Review-g187497-d13546899-Reviews-Placa_Cinc_D_Oros-Barcelona_Catalonia.html","13546899","15","3.5","null","","","506"
"The Port Cable Car","https://www.tripadvisor.com/Attraction_Review-g187497-d17593156-Reviews-The_Port_Cable_Car-Barcelona_Catalonia.html","17593156","28","3.0","","13.979999542236328","EUR","709"
"CEM Climbat La Foixarda","https://www.tripadvisor.com/Attraction_Review-g187497-d3477513-Reviews-CEM_Climbat_La_Foixarda-Barcelona_Catalonia.html","3477513","11","3.5","null","","","650"
"Pomona","https://www.tripadvisor.com/Attraction_Review-g187497-d11930453-Reviews-Pomona-Barcelona_Catalonia.html","11930453","13","4.0","null","","","417"
"David & Goliath Sculpture","https://www.tripadvisor.com/Attraction_Review-g187497-d9764642-Reviews-David_Goliath_Sculpture-Barcelona_Catalonia.html","9764642","26","3.0","null","","","791"
"Mirador del Rei Marti","https://www.tripadvisor.com/Attraction_Review-g187497-d9727576-Reviews-Mirador_del_Rei_Marti-Barcelona_Catalonia.html","9727576","8","4.0","null","","","539"
"Monumento Al Doctor Andreu","https://www.tripadvisor.com/Attraction_Review-g187497-d9465523-Reviews-Monumento_Al_Doctor_Andreu-Barcelona_Catalonia.html","9465523","21","4.0","null","","","397"
"Fuente Monumental del Paseo de Gracia","https://www.tripadvisor.com/Attraction_Review-g187497-d14188996-Reviews-Fuente_Monumental_del_Paseo_de_Gracia-Barcelona_Catalonia.html","14188996","10","4.0","null","","","465"
"Font Pla de la Boqueria","https://www.tripadvisor.com/Attraction_Review-g187497-d8807499-Reviews-Font_Pla_de_la_Boqueria-Barcelona_Catalonia.html","8807499","28","3.5","null","","","459"
"Loval Antiguedades","https://www.tripadvisor.com/Attraction_Review-g187497-d13543812-Reviews-Loval_Antiguedades-Barcelona_Catalonia.html","13543812","5","5.0","null","","","468"
"Club Cronopios","https://www.tripadvisor.com/Attraction_Review-g187497-d13531380-Reviews-Club_Cronopios-Barcelona_Catalonia.html","13531380","3","5.0","null","","","564"
"Jardins Munoz Ramonet","https://www.tripadvisor.com/Attraction_Review-g187497-d13962782-Reviews-Jardins_Munoz_Ramonet-Barcelona_Catalonia.html","13962782","3","4.5","null","","","581"
"El Parque de Sant Marti","https://www.tripadvisor.com/Attraction_Review-g187497-d8630465-Reviews-El_Parque_de_Sant_Marti-Barcelona_Catalonia.html","8630465","10","4.0","null","","","534"
"Monument to Joan Güell i Ferrer","https://www.tripadvisor.com/Attraction_Review-g187497-d11932627-Reviews-Monument_to_Joan_Guell_i_Ferrer-Barcelona_Catalonia.html","11932627","9","4.0","null","","","487"
"Auditorio de Barcelona","https://www.tripadvisor.com/Attraction_Review-g187497-d4093062-Reviews-Auditorio_de_Barcelona-Barcelona_Catalonia.html","4093062","15","4.5","null","","","393"
"Monumento al libro","https://www.tripadvisor.com/Attraction_Review-g187497-d9750762-Reviews-Monumento_al_libro-Barcelona_Catalonia.html","9750762","21","3.5","null","","","443"
"El Forjador","https://www.tripadvisor.com/Attraction_Review-g187497-d11930433-Reviews-El_Forjador-Barcelona_Catalonia.html","11930433","14","4.0","null","","","419"
"Parc Central de Nou Barris","https://www.tripadvisor.com/Attraction_Review-g187497-d9884939-Reviews-Parc_Central_de_Nou_Barris-Barcelona_Catalonia.html","9884939","10","4.0","null","","","423"
"Portal de Santa Madrona","https://www.tripadvisor.com/Attraction_Review-g187497-d12879602-Reviews-Portal_de_Santa_Madrona-Barcelona_Catalonia.html","12879602","4","4.5","null","","","570"
"Dona amb angel","https://www.tripadvisor.com/Attraction_Review-g187497-d11930464-Reviews-Dona_amb_angel-Barcelona_Catalonia.html","11930464","13","4.0","null","","","390"
"Monumento a Mary Santpere","https://www.tripadvisor.com/Attraction_Review-g187497-d10223737-Reviews-Monumento_a_Mary_Santpere-Barcelona_Catalonia.html","10223737","16","3.5","null","","","566"
"L'Estel Ferit","https://www.tripadvisor.com/Attraction_Review-g187497-d10713504-Reviews-L_Estel_Ferit-Barcelona_Catalonia.html","10713504","23","3.0","null","","","666"
"Monument to Romul Bosch i Alsina","https://www.tripadvisor.com/Attraction_Review-g187497-d11932643-Reviews-Monument_to_Romul_Bosch_i_Alsina-Barcelona_Catalonia.html","11932643","11","3.0","null","","","702"
"Espai Subirachs","https://www.tripadvisor.com/Attraction_Review-g187497-d12860132-Reviews-Espai_Subirachs-Barcelona_Catalonia.html","12860132","5","5.0","null","","","532"
"Teatre Apolo","https://www.tripadvisor.com/Attraction_Review-g187497-d12056104-Reviews-Teatre_Apolo-Barcelona_Catalonia.html","12056104","17","4.0","null","","","436"
"Mercat de Lesseps","https://www.tripadvisor.com/Attraction_Review-g187497-d10670300-Reviews-Mercat_de_Lesseps-Barcelona_Catalonia.html","10670300","17","4.0","null","","","475"
"Monumento a los Martires de la Independencia","https://www.tripadvisor.com/Attraction_Review-g187497-d9802114-Reviews-Monumento_a_los_Martires_de_la_Independencia-Barcelona_Catalonia.html","9802114","19","4.0","null","","","366"
"Fundacio Sunol","https://www.tripadvisor.com/Attraction_Review-g187497-d1493833-Reviews-Fundacio_Sunol-Barcelona_Catalonia.html","1493833","22","4.0","null","","","430"
"Mercat de Les Corts","https://www.tripadvisor.com/Attraction_Review-g187497-d3820365-Reviews-Mercat_de_Les_Corts-Barcelona_Catalonia.html","3820365","14","4.0","null","","","457"
"Gran Sinagoga Maimonides Barcelona","https://www.tripadvisor.com/Attraction_Review-g187497-d15086183-Reviews-Gran_Sinagoga_Maimonides_Barcelona-Barcelona_Catalonia.html","15086183","3","5.0","null","","","545"
"Figura Femenina","https://www.tripadvisor.com/Attraction_Review-g187497-d11930472-Reviews-Figura_Femenina-Barcelona_Catalonia.html","11930472","10","4.0","null","","","447"
"Buho de la Plaza Jacint Verdaguer","https://www.tripadvisor.com/Attraction_Review-g187497-d9570964-Reviews-Buho_de_la_Plaza_Jacint_Verdaguer-Barcelona_Catalonia.html","9570964","23","3.5","null","","","422"
"Mercat del Poble Nou","https://www.tripadvisor.com/Attraction_Review-g187497-d12488986-Reviews-Mercat_del_Poble_Nou-Barcelona_Catalonia.html","12488986","4","4.0","null","","","616"
"Placa de Lesseps","https://www.tripadvisor.com/Attraction_Review-g187497-d10089782-Reviews-Placa_de_Lesseps-Barcelona_Catalonia.html","10089782","9","4.0","null","","","526"
"Casa Mulleras","https://www.tripadvisor.com/Attraction_Review-g187497-d15532136-Reviews-Casa_Mulleras-Barcelona_Catalonia.html","15532136","4","4.5","null","","","523"
"Pasaje De La Paz","https://www.tripadvisor.com/Attraction_Review-g187497-d15030177-Reviews-Pasaje_De_La_Paz-Barcelona_Catalonia.html","15030177","4","4.5","null","","","559"
"La Casa dels Entremesos","https://www.tripadvisor.com/Attraction_Review-g187497-d12703751-Reviews-La_Casa_dels_Entremesos-Barcelona_Catalonia.html","12703751","3","4.5","null","","","607"
"Museu dels Automats del Tibidabo","https://www.tripadvisor.com/Attraction_Review-g187497-d2223619-Reviews-Museu_dels_Automats_del_Tibidabo-Barcelona_Catalonia.html","2223619","24","3.5","null","","","441"
