location_id,tag_id
313695,5951795882
313695,3485213814
313695,9087962315
313695,4831694379
313695,3452463100
208597,5837485578
208597,8077029767
208597,2703301249
208597,2666063943
208597,6815124120
208597,8171504636
208597,4343156310
208597,8370037225
208597,8742784519
208597,9010200960
208597,4561158865
208597,4563119320
208597,6467708019
208597,8174863304
208597,2531292064
208597,7063582769
208597,6143441923
208597,2243949848
208597,5905368619
208597,4233201345
208597,5345086104
208597,5611901570
208597,4910346016
208597,7931812295
208597,5489725702
208597,1601149909
208597,9087962315
208597,7927559298
208597,8340281741
208597,4831694379
208597,2771840848
208597,3452463100
208597,7316354162
2717850,5005303368
2717850,2703301249
2717850,2666063943
2717850,8171504636
2717850,7144803569
2717850,4343156310
2717850,8370037225
2717850,2833563731
2717850,8742784519
2717850,9010200960
2717850,4561158865
2717850,4563119320
2717850,6467708019
2717850,8174863304
2717850,7063582769
2717850,6143441923
2717850,8578867381
2717850,2243949848
2717850,4364310042
2717850,5345086104
2717850,5441731955
2717850,7975155666
2717850,4910346016
2717850,7412642125
2717850,5489725702
2717850,5045158889
2717850,9087962315
2717850,2155350711
2717850,1615309929
2717850,4606248723
2717850,7971986544
2717850,7662889877
2717850,2393792051
2717850,4129130192
2717850,4973704206
2717850,7324232147
2717850,3452463100
2717850,8485117937
2717850,2994202740
244194,5005303368
244194,8077029767
244194,2703301249
244194,8171504636
244194,4343156310
244194,8370037225
244194,2833563731
244194,8742784519
244194,9010200960
244194,4563119320
244194,6467708019
244194,8174863304
244194,7063582769
244194,6143441923
244194,2243949848
244194,4233201345
244194,4364310042
244194,2771840848
244194,5611901570
244194,2282027545
244194,9905031321
244194,3015364118
244194,5654125369
244194,4910346016
244194,7412642125
244194,4287733501
244194,5489725702
244194,9087962315
244194,2924060235
244194,3452463100
195113,8077029767
195113,2703301249
195113,2666063943
195113,6815124120
195113,8171504636
195113,6169037455
195113,4343156310
195113,8370037225
195113,3647112653
195113,8742784519
195113,9010200960
195113,7477873848
195113,9744550991
195113,4561158865
195113,4563119320
195113,6467708019
195113,8174863304
195113,7063582769
195113,2243949848
195113,5329338677
195113,5905368619
195113,4233201345
195113,4364310042
195113,5345086104
195113,2771840848
195113,5611901570
195113,5441731955
195113,2282027545
195113,9905031321
195113,4261378259
195113,4910346016
195113,8105266496
195113,7931812295
195113,6997119908
195113,4287733501
195113,5045158889
195113,1557356243
195113,2264264305
195113,4978646009
195113,5398482988
195113,7236299414
195113,2582166540
195113,3616524091
2015831,5837485578
2015831,5005303368
2015831,8077029767
2015831,2703301249
2015831,2666063943
2015831,6815124120
2015831,8171504636
2015831,4343156310
2015831,9010200960
2015831,4561158865
2015831,4563119320
2015831,6467708019
2015831,8174863304
2015831,7063582769
2015831,6143441923
2015831,5905368619
2015831,4233201345
2015831,4364310042
2015831,5345086104
2015831,5611901570
2015831,4910346016
2015831,2294333494
2015831,5733634779
2015831,6535000945
2015831,5156102094
2015831,6490337623
2015831,2003401116
2015831,9739604428
2015831,9983166509
2015831,8786754111
271008,5837485578
271008,8077029767
271008,2703301249
271008,2666063943
271008,6815124120
271008,8171504636
271008,4343156310
271008,8370037225
271008,2833563731
271008,8742784519
271008,9010200960
271008,4561158865
271008,4563119320
271008,6467708019
271008,8174863304
271008,2531292064
271008,7063582769
271008,6143441923
271008,5905368619
271008,4233201345
271008,5345086104
271008,2771840848
271008,5611901570
271008,4910346016
271008,7931812295
271008,5045158889
271008,1601149909
271008,9087962315
271008,1038689046
271008,8340281741
271008,3452463100
271008,7316354162
2165013,2703301249
2165013,6815124120
2165013,8171504636
2165013,4343156310
2165013,8370037225
2165013,8742784519
2165013,9010200960
2165013,7477873848
2165013,9744550991
2165013,4561158865
2165013,4563119320
2165013,6467708019
2165013,8174863304
2165013,7063582769
2165013,6143441923
2165013,2243949848
2165013,4364310042
2165013,5441731955
2165013,2282027545
2165013,9905031321
2165013,3015364118
2165013,4910346016
2165013,7931812295
2165013,7412642125
2165013,4287733501
2165013,1601149909
2165013,1557356243
2165013,9087962315
2165013,1615309929
2165013,2393792051
2165013,4973704206
2165013,3452463100
3240045,5005303368
3240045,2703301249
3240045,8171504636
3240045,9010200960
3240045,4561158865
3240045,6467708019
3240045,7063582769
3240045,6143441923
3240045,2771840848
3240045,5708024003
3240045,7412642125
3240045,5489725702
3240045,4229269814
3240045,2837441277
3240045,4343156310
3240045,3007436298
3240045,3452463100
243171,5837485578
243171,2703301249
243171,2666063943
243171,6815124120
243171,8171504636
243171,4343156310
243171,8370037225
243171,8742784519
243171,9010200960
243171,4561158865
243171,4563119320
243171,6467708019
243171,8174863304
243171,2531292064
243171,7063582769
243171,6143441923
243171,8376140765
243171,2243949848
243171,5905368619
243171,4379930844
243171,5441731955
243171,7931812295
243171,1601149909
243171,3485213814
243171,9087962315
243171,9760373935
243171,3452463100
246512,5005303368
246512,8077029767
246512,2703301249
246512,2666063943
246512,6815124120
246512,8171504636
246512,4343156310
246512,8370037225
246512,9010200960
246512,4561158865
246512,6467708019
246512,8174863304
246512,7063582769
246512,6143441923
246512,2243949848
246512,5905368619
246512,4233201345
246512,5345086104
246512,2771840848
246512,5611901570
246512,2282027545
246512,3015364118
246512,4910346016
246512,1211760123
246512,7412642125
246512,7523462082
246512,4287733501
246512,1601149909
246512,4229269814
246512,2530999856
246512,9905031321
246512,3007436298
246512,3452463100
191047,5837485578
191047,8077029767
191047,2703301249
191047,2666063943
191047,6815124120
191047,8171504636
191047,4343156310
191047,8370037225
191047,8742784519
191047,9010200960
191047,7477873848
191047,9744550991
191047,4561158865
191047,4563119320
191047,6467708019
191047,8174863304
191047,2531292064
191047,7063582769
191047,6143441923
191047,2243949848
191047,5905368619
191047,4233201345
191047,4364310042
191047,5345086104
191047,2771840848
191047,5611901570
191047,4910346016
191047,7931812295
191047,9087962315
191047,9644535078
191047,3452463100
191047,8485117937
208598,5837485578
208598,8077029767
208598,2703301249
208598,2666063943
208598,6815124120
208598,8171504636
208598,4343156310
208598,8370037225
208598,9010200960
208598,4561158865
208598,4563119320
208598,6467708019
208598,8174863304
208598,2531292064
208598,7063582769
208598,6143441923
208598,8376140765
208598,2243949848
208598,5905368619
208598,4233201345
208598,5345086104
208598,2771840848
208598,5611901570
208598,4379930844
208598,5441731955
208598,7931812295
208598,1601149909
208598,3485213814
208598,9087962315
208598,4831694379
208598,3452463100
265458,5837485578
265458,8077029767
265458,2703301249
265458,2666063943
265458,6815124120
265458,8171504636
265458,4343156310
265458,8370037225
265458,3647112653
265458,8742784519
265458,9010200960
265458,7477873848
265458,9744550991
265458,4561158865
265458,4563119320
265458,6467708019
265458,8174863304
265458,2531292064
265458,7063582769
265458,6143441923
265458,2243949848
265458,5905368619
265458,4233201345
265458,4364310042
265458,5345086104
265458,5611901570
265458,4379930844
265458,5441731955
265458,4910346016
265458,7931812295
265458,2264264305
265458,9087962315
265458,8340281741
265458,3452463100
2223690,5005303368
2223690,2703301249
2223690,2666063943
2223690,8171504636
2223690,8370037225
2223690,2833563731
2223690,9010200960
2223690,4561158865
2223690,4563119320
2223690,6467708019
2223690,8174863304
2223690,7063582769
2223690,6143441923
2223690,8578867381
2223690,5905368619
2223690,2282027545
2223690,9905031321
2223690,3015364118
2223690,5708024003
2223690,5654125369
2223690,7412642125
2223690,4287733501
2223690,5489725702
2223690,1601149909
2223690,9087962315
2223690,4229269814
2223690,2924060235
2223690,7927559298
2223690,2837441277
2223690,3007436298
2223690,3452463100
2223690,7316354162
2394734,2703301249
2394734,6815124120
2394734,8171504636
2394734,4343156310
2394734,8370037225
2394734,2833563731
2394734,3647112653
2394734,8742784519
2394734,9010200960
2394734,4561158865
2394734,4563119320
2394734,6467708019
2394734,8174863304
2394734,2531292064
2394734,7063582769
2394734,6143441923
2394734,2243949848
2394734,5905368619
2394734,4364310042
2394734,4379930844
2394734,5441731955
2394734,2282027545
2394734,7931812295
2394734,9423793477
2394734,7412642125
2394734,6997119908
2394734,4287733501
2394734,5045158889
2394734,1557356243
2394734,2264264305
2394734,2179591951
2394734,9907629019
2394734,8577360028
2394734,5613904842
4609101,2703301249
4609101,8171504636
4609101,4343156310
4609101,8370037225
4609101,2833563731
4609101,9010200960
4609101,4563119320
4609101,6467708019
4609101,8174863304
4609101,7063582769
4609101,6143441923
4609101,8578867381
4609101,2282027545
4609101,9905031321
4609101,5708024003
4609101,4910346016
4609101,7412642125
4609101,4287733501
4609101,5489725702
4609101,9087962315
4609101,2924060235
4609101,1615309929
4609101,4831694379
4609101,5654125369
4609101,3452463100
246168,5837485578
246168,2703301249
246168,6815124120
246168,8171504636
246168,4343156310
246168,8370037225
246168,8742784519
246168,9010200960
246168,7477873848
246168,4561158865
246168,4563119320
246168,6467708019
246168,8174863304
246168,2531292064
246168,7063582769
246168,6143441923
246168,8376140765
246168,2243949848
246168,5441731955
246168,7931812295
246168,1601149909
246168,3485213814
246168,9087962315
246168,9760373935
246168,3452463100
3468814,5837485578
3468814,5005303368
3468814,8077029767
3468814,2703301249
3468814,2666063943
3468814,6815124120
3468814,8171504636
3468814,4343156310
3468814,8370037225
3468814,9010200960
3468814,4563119320
3468814,6467708019
3468814,8174863304
3468814,7063582769
3468814,6143441923
3468814,2243949848
3468814,5905368619
3468814,5345086104
3468814,5611901570
3468814,4910346016
3468814,7931812295
3468814,2839888439
3468814,2294333494
3468814,5733634779
3468814,1452651973
3468814,5156102094
3468814,6490337623
3468814,2003401116
3468814,9983166509
3468814,8786754111
3468814,7455661876
8398821,2703301249
8398821,2666063943
8398821,6815124120
8398821,8171504636
8398821,4343156310
8398821,8370037225
8398821,2833563731
8398821,8742784519
8398821,9010200960
8398821,4563119320
8398821,6467708019
8398821,8174863304
8398821,7063582769
8398821,6143441923
8398821,5905368619
8398821,2282027545
8398821,3015364118
8398821,5654125369
8398821,7412642125
8398821,4287733501
8398821,5489725702
8398821,9087962315
8398821,2924060235
8398821,4831694379
8398821,3452463100
190163,5837485578
190163,8077029767
190163,2703301249
190163,2666063943
190163,6815124120
190163,8171504636
190163,4343156310
190163,8370037225
190163,8742784519
190163,9010200960
190163,4561158865
190163,4563119320
190163,6467708019
190163,8174863304
190163,2531292064
190163,7063582769
190163,6143441923
190163,2243949848
190163,5905368619
190163,4233201345
190163,5345086104
190163,2771840848
190163,5611901570
190163,5441731955
190163,4910346016
190163,7931812295
190163,5045158889
190163,2294333494
190163,5951795882
190163,3485213814
190163,9087962315
190163,1038689046
190163,8340281741
190163,4831694379
190163,3452463100
190163,7316354162
244200,5005303368
244200,8077029767
244200,2703301249
244200,2666063943
244200,6815124120
244200,8171504636
244200,4343156310
244200,9010200960
244200,6467708019
244200,8174863304
244200,7063582769
244200,6143441923
244200,2243949848
244200,5905368619
244200,4233201345
244200,4364310042
244200,2771840848
244200,5611901570
244200,5441731955
244200,2282027545
244200,9905031321
244200,3015364118
244200,5708024003
244200,4910346016
244200,7412642125
244200,4287733501
244200,1601149909
244200,4229269814
244200,2837441277
244200,3007436298
244200,3452463100
2645511,5837485578
2645511,8077029767
2645511,2703301249
2645511,2666063943
2645511,6815124120
2645511,8171504636
2645511,4343156310
2645511,8370037225
2645511,3647112653
2645511,8742784519
2645511,9010200960
2645511,7477873848
2645511,9744550991
2645511,4561158865
2645511,4563119320
2645511,6467708019
2645511,8174863304
2645511,2531292064
2645511,7063582769
2645511,2243949848
2645511,5905368619
2645511,4233201345
2645511,4364310042
2645511,5345086104
2645511,5611901570
2645511,4379930844
2645511,5441731955
2645511,8105266496
2645511,7931812295
2645511,6997119908
2645511,5045158889
2645511,2294333494
2645511,1557356243
2645511,5756097784
2645511,4936095732
2645511,3485213814
2645511,2264264305
2645511,2179591951
2645511,9098976283
2645511,1102581398
2645511,8577360028
2645511,2487297831
2645511,9375372230
2645511,8786754111
2645511,6641915556
257528,5005303368
257528,8077029767
257528,2703301249
257528,2666063943
257528,6815124120
257528,8171504636
257528,4343156310
257528,9010200960
