ID,Names,url,ranking,reviewsAVG,totalReviews,price,tagID
531612,Casa Comalat,https://www.tripadvisor.com/Attraction_Review-g187497-d531612-Reviews-Casa_Comalat-Barcelona_Catalonia.html,169,4.5,55,Free,3529048268
8782951,Teatre Victoria,https://www.tripadvisor.com/Attraction_Review-g187497-d8782951-Reviews-Teatre_Victoria-Barcelona_Catalonia.html,189,4.0,74,Free,9796680554
12674080,Torres Venecianes,https://www.tripadvisor.com/Attraction_Review-g187497-d12674080-Reviews-Torres_Venecianes-Barcelona_Catalonia.html,126,4.0,77,Free,1213507184
7804964,Passeig del Colom,https://www.tripadvisor.com/Attraction_Review-g187497-d7804964-Reviews-Passeig_del_Colom-Barcelona_Catalonia.html,138,4.0,109,Free,2715475614
244201,Center of Contemporary Culture of Barcelona (CCCB),https://www.tripadvisor.com/Attraction_Review-g187497-d244201-Reviews-Center_of_Contemporary_Culture_of_Barcelona_CCCB-Barcelona_Catalonia.html,134,4.0,228,Free,4725959097
8866286,Jardins de Laribal,https://www.tripadvisor.com/Attraction_Review-g187497-d8866286-Reviews-Jardins_de_Laribal-Barcelona_Catalonia.html,149,4.5,48,Free,6388907266
4414261,MUHBA Refugi 307,https://www.tripadvisor.com/Attraction_Review-g187497-d4414261-Reviews-MUHBA_Refugi_307-Barcelona_Catalonia.html,131,4.5,59,Free,5648249437
13154025,Prision La Modelo,https://www.tripadvisor.com/Attraction_Review-g187497-d13154025-Reviews-Prision_La_Modelo-Barcelona_Catalonia.html,299,4.0,27,Free,1677556845
11793916,Palau Reial Major,https://www.tripadvisor.com/Attraction_Review-g187497-d11793916-Reviews-Palau_Reial_Major-Barcelona_Catalonia.html,219,4.0,30,Free,2493317250
7376615,Palo Market Fest,https://www.tripadvisor.com/Attraction_Review-g187497-d7376615-Reviews-Palo_Market_Fest-Barcelona_Catalonia.html,154,4.0,168,25.899999618530273,8290747769
8702700,Plaza del Sol,https://www.tripadvisor.com/Attraction_Review-g187497-d8702700-Reviews-Plaza_del_Sol-Barcelona_Catalonia.html,204,4.0,62,Free,1320936676
6116743,Mercat Abaceria,https://www.tripadvisor.com/Attraction_Review-g187497-d6116743-Reviews-Mercat_Abaceria-Barcelona_Catalonia.html,152,4.5,54,Free,1156636178
7106610,Tivoli Theatre,https://www.tripadvisor.com/Attraction_Review-g187497-d7106610-Reviews-Tivoli_Theatre-Barcelona_Catalonia.html,227,3.5,222,Free,8685413798
4310632,Teatro Coliseum,https://www.tripadvisor.com/Attraction_Review-g187497-d4310632-Reviews-Teatro_Coliseum-Barcelona_Catalonia.html,241,3.5,156,Free,9609963368
12352056,Placa de Gaudi,https://www.tripadvisor.com/Attraction_Review-g187497-d12352056-Reviews-Placa_de_Gaudi-Barcelona_Catalonia.html,176,4.0,53,Free,6429711847
8646729,Plaza de Ramon Berenguer el Gran,https://www.tripadvisor.com/Attraction_Review-g187497-d8646729-Reviews-Plaza_de_Ramon_Berenguer_el_Gran-Barcelona_Catalonia.html,235,4.0,34,Free,3007370239
4764185,Base Elements Urban Art Gallery,https://www.tripadvisor.com/Attraction_Review-g187497-d4764185-Reviews-Base_Elements_Urban_Art_Gallery-Barcelona_Catalonia.html,90,5.0,72,Free,6840366082
12661256,Plaja de Sant Sebastian,https://www.tripadvisor.com/Attraction_Review-g187497-d12661256-Reviews-Plaja_de_Sant_Sebastian-Barcelona_Catalonia.html,199,4.5,28,Free,9689443531
10467498,Palau Moja,https://www.tripadvisor.com/Attraction_Review-g187497-d10467498-Reviews-Palau_Moja-Barcelona_Catalonia.html,190,4.0,51,Free,7706415162
10223979,Palau Robert,https://www.tripadvisor.com/Attraction_Review-g187497-d10223979-Reviews-Palau_Robert-Barcelona_Catalonia.html,211,4.0,42,Free,2808502309
6116899,Park of Joan Miro,https://www.tripadvisor.com/Attraction_Review-g187497-d6116899-Reviews-Park_of_Joan_Miro-Barcelona_Catalonia.html,254,3.5,240,Free,8235679469
2321733,Torre de Collserola,https://www.tripadvisor.com/Attraction_Review-g187497-d2321733-Reviews-Torre_de_Collserola-Barcelona_Catalonia.html,133,4.0,105,Free,2176392938
2487738,Parroquia de la Mare de Deu de Betlem,https://www.tripadvisor.com/Attraction_Review-g187497-d2487738-Reviews-Parroquia_de_la_Mare_de_Deu_de_Betlem-Barcelona_Catalonia.html,119,4.0,134,Free,9727185508
4346018,Casa Rocamora,https://www.tripadvisor.com/Attraction_Review-g187497-d4346018-Reviews-Casa_Rocamora-Barcelona_Catalonia.html,177,4.5,48,Free,9660641627
4960182,Basílica dels Sants Màrtirs Just i Pastor,https://www.tripadvisor.com/Attraction_Review-g187497-d4960182-Reviews-Basilica_dels_Sants_Martirs_Just_i_Pastor-Barcelona_Catalonia.html,112,4.5,74,Free,6578304486
2577943,Biblioteca de Catalunya,https://www.tripadvisor.com/Attraction_Review-g187497-d2577943-Reviews-Biblioteca_de_Catalunya-Barcelona_Catalonia.html,175,4.5,59,Free,9948763419
10538518,Antigua Casa Figueras,https://www.tripadvisor.com/Attraction_Review-g187497-d10538518-Reviews-Antigua_Casa_Figueras-Barcelona_Catalonia.html,165,4.5,37,Free,1190148069
8692632,La Casa de la Seda Barcelona,https://www.tripadvisor.com/Attraction_Review-g187497-d8692632-Reviews-La_Casa_de_la_Seda_Barcelona-Barcelona_Catalonia.html,136,4.5,64,Free,2906140774
244202,Fundacio Antoni Tapies,https://www.tripadvisor.com/Attraction_Review-g187497-d244202-Reviews-Fundacio_Antoni_Tapies-Barcelona_Catalonia.html,434,3.5,288,8.279999732971191,9672907998
2223602,Museu de la Catedral,https://www.tripadvisor.com/Attraction_Review-g187497-d2223602-Reviews-Museu_de_la_Catedral-Barcelona_Catalonia.html,48,4.5,227,Free,5582867762
528113,Manzana de la Discordia,https://www.tripadvisor.com/Attraction_Review-g187497-d528113-Reviews-Manzana_de_la_Discordia-Barcelona_Catalonia.html,233,4.5,34,Free,8027814672
3929138,Avenida del Paralelo,https://www.tripadvisor.com/Attraction_Review-g187497-d3929138-Reviews-Avenida_del_Paralelo-Barcelona_Catalonia.html,158,4.0,95,Free,9780708200
6942942,Church of Sant Francesc de Sales,https://www.tripadvisor.com/Attraction_Review-g187497-d6942942-Reviews-Church_of_Sant_Francesc_de_Sales-Barcelona_Catalonia.html,170,4.5,42,Free,4715531696
7161481,Casa de l'Ardiaca,https://www.tripadvisor.com/Attraction_Review-g187497-d7161481-Reviews-Casa_de_l_Ardiaca-Barcelona_Catalonia.html,179,4.0,60,Free,9903996823
8742797,Sala Fundacion Mapfre Casa Garriga Nogues,https://www.tripadvisor.com/Attraction_Review-g187497-d8742797-Reviews-Sala_Fundacion_Mapfre_Casa_Garriga_Nogues-Barcelona_Catalonia.html,140,4.5,116,Free,1804784871
244903,Teatre Poliorama,https://www.tripadvisor.com/Attraction_Review-g187497-d244903-Reviews-Teatre_Poliorama-Barcelona_Catalonia.html,214,4.0,91,Free,3243203729
7190997,Muralla Romana,https://www.tripadvisor.com/Attraction_Review-g187497-d7190997-Reviews-Muralla_Romana-Barcelona_Catalonia.html,143,4.0,73,Free,8932900299
6847808,La Virreina Centre de la Imatge,https://www.tripadvisor.com/Attraction_Review-g187497-d6847808-Reviews-La_Virreina_Centre_de_la_Imatge-Barcelona_Catalonia.html,168,4.0,67,Free,8897497425
9566855,Jardines de Joan Maragall,https://www.tripadvisor.com/Attraction_Review-g187497-d9566855-Reviews-Jardines_de_Joan_Maragall-Barcelona_Catalonia.html,161,4.5,38,Free,5893170553
2449596,Monasterio de Sant Pere de les Puel.les,https://www.tripadvisor.com/Attraction_Review-g187497-d2449596-Reviews-Monasterio_de_Sant_Pere_de_les_Puel_les-Barcelona_Catalonia.html,208,4.5,34,Free,3006116153
11729063,Bibliotheca Publica Arus,https://www.tripadvisor.com/Attraction_Review-g187497-d11729063-Reviews-Bibliotheca_Publica_Arus-Barcelona_Catalonia.html,229,4.5,19,Free,1939235918
7152939,Cara de Barcelona,https://www.tripadvisor.com/Attraction_Review-g187497-d7152939-Reviews-Cara_de_Barcelona-Barcelona_Catalonia.html,141,4.0,135,Free,7357746385
9882566,Parque del Guinardo,https://www.tripadvisor.com/Attraction_Review-g187497-d9882566-Reviews-Parque_del_Guinardo-Barcelona_Catalonia.html,238,4.5,29,Free,1038279669
5542130,Galeria Maxo,https://www.tripadvisor.com/Attraction_Review-g187497-d5542130-Reviews-Galeria_Maxo-Barcelona_Catalonia.html,167,4.5,132,Free,8186112845
244206,Museum of Archaeology of Catalonia (Museu Arqueologic de Catalunya),https://www.tripadvisor.com/Attraction_Review-g187497-d244206-Reviews-Museum_of_Archaeology_of_Catalonia_Museu_Arqueologic_de_Catalunya-Barcelona_Catalo.html,144,4.0,124,Free,1238195972
10365279,Placa de Sant Josep Oriol,https://www.tripadvisor.com/Attraction_Review-g187497-d10365279-Reviews-Placa_de_Sant_Josep_Oriol-Barcelona_Catalonia.html,261,4.0,28,Free,1676799350
6517023,El Triangle Centro Comercial,https://www.tripadvisor.com/Attraction_Review-g187497-d6517023-Reviews-El_Triangle_Centro_Comercial-Barcelona_Catalonia.html,170,3.5,226,Free,2371055747
244197,City Hall (Casa de la Ciutat / Ayuntamiento),https://www.tripadvisor.com/Attraction_Review-g187497-d244197-Reviews-City_Hall_Casa_de_la_Ciutat_Ayuntamiento-Barcelona_Catalonia.html,98,4.0,179,Free,1934152032
10296722,Casa Sayrach,https://www.tripadvisor.com/Attraction_Review-g187497-d10296722-Reviews-Casa_Sayrach-Barcelona_Catalonia.html,257,4.5,21,Free,6154858383
8434367,Piscina Municipal de Montjuic,https://www.tripadvisor.com/Attraction_Review-g187497-d8434367-Reviews-Piscina_Municipal_de_Montjuic-Barcelona_Catalonia.html,250,4.0,67,Free,3922467834
1191660,Casa Calvet,https://www.tripadvisor.com/Attraction_Review-g187497-d1191660-Reviews-Casa_Calvet-Barcelona_Catalonia.html,127,4.0,147,Free,1621447007
10023525,Castle of the Three Dragons,https://www.tripadvisor.com/Attraction_Review-g187497-d10023525-Reviews-Castle_of_the_Three_Dragons-Barcelona_Catalonia.html,156,4.0,73,Free,1207446972
4597443,Casa de La Llotja,https://www.tripadvisor.com/Attraction_Review-g187497-d4597443-Reviews-Casa_de_La_Llotja-Barcelona_Catalonia.html,206,4.5,42,Free,2687665598
9582536,Mercat del Art de la Placa de Sant Josep Oriol,https://www.tripadvisor.com/Attraction_Review-g187497-d9582536-Reviews-Mercat_del_Art_de_la_Placa_de_Sant_Josep_Oriol-Barcelona_Catalonia.html,225,4.5,27,Free,5299319300
10713149,Edifici de Correus,https://www.tripadvisor.com/Attraction_Review-g187497-d10713149-Reviews-Edifici_de_Correus-Barcelona_Catalonia.html,157,4.5,37,Free,9793164838
4002311,Cafe Teatre Llantiol,https://www.tripadvisor.com/Attraction_Review-g187497-d4002311-Reviews-Cafe_Teatre_Llantiol-Barcelona_Catalonia.html,130,4.5,66,Free,5164247848
8471899,Somorrostro,https://www.tripadvisor.com/Attraction_Review-g187497-d8471899-Reviews-Somorrostro-Barcelona_Catalonia.html,201,4.0,43,Free,6600115205
8476175,Microteatre Barcelona,https://www.tripadvisor.com/Attraction_Review-g187497-d8476175-Reviews-Microteatre_Barcelona-Barcelona_Catalonia.html,155,5.0,34,Free,6267612521
4234451,Museu Can Framis,https://www.tripadvisor.com/Attraction_Review-g187497-d4234451-Reviews-Museu_Can_Framis-Barcelona_Catalonia.html,228,4.5,91,Free,7496832542
3226916,Plaza Francesc Macià,https://www.tripadvisor.com/Attraction_Review-g187497-d3226916-Reviews-Plaza_Francesc_Macia-Barcelona_Catalonia.html,342,3.5,43,Free,5491080515
2295948,Antic Teatre - Espai de Creació,https://www.tripadvisor.com/Attraction_Review-g187497-d2295948-Reviews-Antic_Teatre_Espai_de_Creacio-Barcelona_Catalonia.html,163,4.0,153,Free,3379549980
10538454,Fuente de la Portaferrissa,https://www.tripadvisor.com/Attraction_Review-g187497-d10538454-Reviews-Fuente_de_la_Portaferrissa-Barcelona_Catalonia.html,197,4.0,37,Free,7061721024
11930470,Montserrat,https://www.tripadvisor.com/Attraction_Review-g187497-d11930470-Reviews-Montserrat-Barcelona_Catalonia.html,213,4.5,27,Free,9444105693
3270333,Sopars Amb Estrelles,https://www.tripadvisor.com/Attraction_Review-g187497-d3270333-Reviews-Sopars_Amb_Estrelles-Barcelona_Catalonia.html,541,3.5,114,Free,3831242292
313693,Gran de Gràcia,https://www.tripadvisor.com/Attraction_Review-g187497-d313693-Reviews-Gran_de_Gracia-Barcelona_Catalonia.html,145,4.0,102,Free,7774363640
8614393,Escultura La Gamba,https://www.tripadvisor.com/Attraction_Review-g187497-d8614393-Reviews-Escultura_La_Gamba-Barcelona_Catalonia.html,166,4.0,95,Free,3061854570
2531489,Palau del Baro de Quadras,https://www.tripadvisor.com/Attraction_Review-g187497-d2531489-Reviews-Palau_del_Baro_de_Quadras-Barcelona_Catalonia.html,190,4.0,51,Free,3094115985
3467639,MUHBA Via Sepulcral Romana,https://www.tripadvisor.com/Attraction_Review-g187497-d3467639-Reviews-MUHBA_Via_Sepulcral_Romana-Barcelona_Catalonia.html,180,4.0,77,Free,2184749118
10691974,Opera Samfaina,https://www.tripadvisor.com/Attraction_Review-g187497-d10691974-Reviews-Opera_Samfaina-Barcelona_Catalonia.html,815,2.0,68,Free,3777786910
8736807,Parc Diagonal Mar,https://www.tripadvisor.com/Attraction_Review-g187497-d8736807-Reviews-Parc_Diagonal_Mar-Barcelona_Catalonia.html,192,4.0,67,Free,9073907606
6412469,Edge Brewing,https://www.tripadvisor.com/Attraction_Review-g187497-d6412469-Reviews-Edge_Brewing-Barcelona_Catalonia.html,105,4.5,89,Free,3000628852
8332676,Opera Lounge,https://www.tripadvisor.com/Attraction_Review-g187497-d8332676-Reviews-Opera_Lounge-Barcelona_Catalonia.html,147,5.0,51,Free,8408733206
658750,Parc del Forum,https://www.tripadvisor.com/Attraction_Review-g187497-d658750-Reviews-Parc_del_Forum-Barcelona_Catalonia.html,361,3.5,105,Free,7395237661
243179,Carrer de Montcada,https://www.tripadvisor.com/Attraction_Review-g187497-d243179-Reviews-Carrer_de_Montcada-Barcelona_Catalonia.html,137,4.0,109,Free,9970538527
8670722,Mercat de Sants,https://www.tripadvisor.com/Attraction_Review-g187497-d8670722-Reviews-Mercat_de_Sants-Barcelona_Catalonia.html,183,4.5,40,Free,6006598882
10215257,Jardins del Mirador del Alcalde,https://www.tripadvisor.com/Attraction_Review-g187497-d10215257-Reviews-Jardins_del_Mirador_del_Alcalde-Barcelona_Catalonia.html,188,4.0,49,Free,8677601965
3139274,Iglesia de San Jaime,https://www.tripadvisor.com/Attraction_Review-g187497-d3139274-Reviews-Iglesia_de_San_Jaime-Barcelona_Catalonia.html,186,4.0,55,Free,2107254995
6434373,Placa de la Virreina,https://www.tripadvisor.com/Attraction_Review-g187497-d6434373-Reviews-Placa_de_la_Virreina-Barcelona_Catalonia.html,222,4.5,27,Free,1355861498
10340402,Gran Lago del Parque de la Ciudadela,https://www.tripadvisor.com/Attraction_Review-g187497-d10340402-Reviews-Gran_Lago_del_Parque_de_la_Ciudadela-Barcelona_Catalonia.html,203,4.0,45,Free,8277422017
8376916,Parc de la Ciutadella Centre Esportiu Municipal,https://www.tripadvisor.com/Attraction_Review-g187497-d8376916-Reviews-Parc_de_la_Ciutadella_Centre_Esportiu_Municipal-Barcelona_Catalonia.html,194,4.5,42,Free,7257672463
14059148,Rambla Del Raval,https://www.tripadvisor.com/Attraction_Review-g187497-d14059148-Reviews-Rambla_Del_Raval-Barcelona_Catalonia.html,406,3.5,24,Free,7264309351
2223627,Museu Diocesà de Barcelona,https://www.tripadvisor.com/Attraction_Review-g187497-d2223627-Reviews-Museu_Diocesa_de_Barcelona-Barcelona_Catalonia.html,209,4.5,33,Free,4906860944
4880672,Parroquia de San Agustin,https://www.tripadvisor.com/Attraction_Review-g187497-d4880672-Reviews-Parroquia_de_San_Agustin-Barcelona_Catalonia.html,360,4.0,24,Free,6486414699
1192310,Col·legi d'Arquitectes de Catalunya,https://www.tripadvisor.com/Attraction_Review-g187497-d1192310-Reviews-Col_legi_d_Arquitectes_de_Catalunya-Barcelona_Catalonia.html,173,3.5,113,Free,4512288486
10535133,Esglesia de l'hospital de la Santa Creu i Santa Pau,https://www.tripadvisor.com/Attraction_Review-g187497-d10535133-Reviews-Esglesia_de_l_hospital_de_la_Santa_Creu_i_Santa_Pau-Barcelona_Catalonia.html,322,4.5,25,Free,3818855152
13447182,Eixample Teatre,https://www.tripadvisor.com/Attraction_Review-g187497-d13447182-Reviews-Eixample_Teatre-Barcelona_Catalonia.html,185,4.5,25,Free,5343415890
8614069,Flirty Giraffe,https://www.tripadvisor.com/Attraction_Review-g187497-d8614069-Reviews-Flirty_Giraffe-Barcelona_Catalonia.html,240,4.0,36,Free,3591989774
8797192,Mercat de la Llibertat,https://www.tripadvisor.com/Attraction_Review-g187497-d8797192-Reviews-Mercat_de_la_Llibertat-Barcelona_Catalonia.html,223,4.5,32,Free,3920659994
12301106,Jardins Sagrada Familia,https://www.tripadvisor.com/Attraction_Review-g187497-d12301106-Reviews-Jardins_Sagrada_Familia-Barcelona_Catalonia.html,244,4.0,35,Free,3508088193
10256990,Escultura Carmela,https://www.tripadvisor.com/Attraction_Review-g187497-d10256990-Reviews-Escultura_Carmela-Barcelona_Catalonia.html,258,4.0,26,Free,3463253848
6857198,Enrique Tomas,https://www.tripadvisor.com/Attraction_Review-g187497-d6857198-Reviews-Enrique_Tomas-Barcelona_Catalonia.html,202,4.5,41,Free,6845525526
313697,Placa de Rius i Taulet,https://www.tripadvisor.com/Attraction_Review-g187497-d313697-Reviews-Placa_de_Rius_i_Taulet-Barcelona_Catalonia.html,184,4.5,43,Free,9533854404
7008573,Font de Canaletes,https://www.tripadvisor.com/Attraction_Review-g187497-d7008573-Reviews-Font_de_Canaletes-Barcelona_Catalonia.html,210,3.5,140,Free,9513236619
1192270,Los Pabellones de la Finca Guell,https://www.tripadvisor.com/Attraction_Review-g187497-d1192270-Reviews-Los_Pabellones_de_la_Finca_Guell-Barcelona_Catalonia.html,377,3.5,202,Free,3881631052
8786845,Mercat de mercats,https://www.tripadvisor.com/Attraction_Review-g187497-d8786845-Reviews-Mercat_de_mercats-Barcelona_Catalonia.html,326,4.5,18,Free,1370469037
7712595,University of Barcelona,https://www.tripadvisor.com/Attraction_Review-g187497-d7712595-Reviews-University_of_Barcelona-Barcelona_Catalonia.html,195,4.0,46,Free,5258247769
11932628,Monument to Frederic Soler i Hubert,https://www.tripadvisor.com/Attraction_Review-g187497-d11932628-Reviews-Monument_to_Frederic_Soler_i_Hubert-Barcelona_Catalonia.html,343,3.5,33,Free,4347927815
10491280,Fuente de las Tres Gracias,https://www.tripadvisor.com/Attraction_Review-g187497-d10491280-Reviews-Fuente_de_las_Tres_Gracias-Barcelona_Catalonia.html,200,4.0,48,Free,8102543418
592191,Plaça George Orwell,https://www.tripadvisor.com/Attraction_Review-g187497-d592191-Reviews-Placa_George_Orwell-Barcelona_Catalonia.html,478,3.5,51,Free,4088465285
8563289,Calatrava Tower,https://www.tripadvisor.com/Attraction_Review-g187497-d8563289-Reviews-Calatrava_Tower-Barcelona_Catalonia.html,207,4.0,44,Free,8250403446
10093192,Parlament de Catalunya,https://www.tripadvisor.com/Attraction_Review-g187497-d10093192-Reviews-Parlament_de_Catalunya-Barcelona_Catalonia.html,205,4.0,44,Free,1456173997
8807461,Font de Santa Anna,https://www.tripadvisor.com/Attraction_Review-g187497-d8807461-Reviews-Font_de_Santa_Anna-Barcelona_Catalonia.html,243,4.0,41,Free,8628783730
313684,Casa Bruno Quadros,https://www.tripadvisor.com/Attraction_Review-g187497-d313684-Reviews-Casa_Bruno_Quadros-Barcelona_Catalonia.html,129,4.0,105,Free,9118202460
523834,Parque de la España Industrial,https://www.tripadvisor.com/Attraction_Review-g187497-d523834-Reviews-Parque_de_la_Espana_Industrial-Barcelona_Catalonia.html,324,3.5,124,Free,5629025015
3367732,Piscines Bernat Picornell,https://www.tripadvisor.com/Attraction_Review-g187497-d3367732-Reviews-Piscines_Bernat_Picornell-Barcelona_Catalonia.html,404,3.5,61,Free,7937678849
1418571,Centro de Convenciones Internacional de Barcelona,https://www.tripadvisor.com/Attraction_Review-g187497-d1418571-Reviews-Centro_de_Convenciones_Internacional_de_Barcelona-Barcelona_Catalonia.html,174,4.0,71,Free,8893307508
6500682,Porta de la Finca Miralles,https://www.tripadvisor.com/Attraction_Review-g187497-d6500682-Reviews-Porta_de_la_Finca_Miralles-Barcelona_Catalonia.html,198,4.0,53,Free,4698781345
240504,Desconsol,https://www.tripadvisor.com/Attraction_Review-g187497-d240504-Reviews-Desconsol-Barcelona_Catalonia.html,124,4.5,75,Free,8496098814
9805865,Barts,https://www.tripadvisor.com/Attraction_Review-g187497-d9805865-Reviews-Barts-Barcelona_Catalonia.html,302,4.0,36,Free,9588942962
8734190,Jardins de La Tamarita,https://www.tripadvisor.com/Attraction_Review-g187497-d8734190-Reviews-Jardins_de_La_Tamarita-Barcelona_Catalonia.html,323,4.5,21,Free,8076920069
10819859,Plaza Sant Miquel,https://www.tripadvisor.com/Attraction_Review-g187497-d10819859-Reviews-Plaza_Sant_Miquel-Barcelona_Catalonia.html,483,3.5,28,Free,3515041189
15668683,JuegaRV Barcelona,https://www.tripadvisor.com/Attraction_Review-g187497-d15668683-Reviews-JuegaRV_Barcelona-Barcelona_Catalonia.html,109,5.0,34,Free,4434518672
10020538,Barcelona Beach Festival,https://www.tripadvisor.com/Attraction_Review-g187497-d10020538-Reviews-Barcelona_Beach_Festival-Barcelona_Catalonia.html,401,4.0,32,Free,7449478496
11737112,Antigua Fabrica Estrella Damm,https://www.tripadvisor.com/Attraction_Review-g187497-d11737112-Reviews-Antigua_Fabrica_Estrella_Damm-Barcelona_Catalonia.html,374,4.0,19,8.279999732971191,4317069097
8862070,Mercat Sagrada Familia,https://www.tripadvisor.com/Attraction_Review-g187497-d8862070-Reviews-Mercat_Sagrada_Familia-Barcelona_Catalonia.html,346,4.0,33,Free,1533778709
4498104,Royal Artistic Circle of Barcelona,https://www.tripadvisor.com/Attraction_Review-g187497-d4498104-Reviews-Royal_Artistic_Circle_of_Barcelona-Barcelona_Catalonia.html,359,3.5,58,Free,9250708891
13998749,Avinguda Reina Maria Cristina,https://www.tripadvisor.com/Attraction_Review-g187497-d13998749-Reviews-Avinguda_Reina_Maria_Cristina-Barcelona_Catalonia.html,300,4.5,16,Free,9782506275
9859074,Monumento a Mosen Jacint Verdaguer,https://www.tripadvisor.com/Attraction_Review-g187497-d9859074-Reviews-Monumento_a_Mosen_Jacint_Verdaguer-Barcelona_Catalonia.html,356,3.5,36,Free,2312420089
10491414,Parc de l'Estacio del Nord,https://www.tripadvisor.com/Attraction_Review-g187497-d10491414-Reviews-Parc_de_l_Estacio_del_Nord-Barcelona_Catalonia.html,298,4.0,26,Free,7375112536
10171290,Teatre Goya,https://www.tripadvisor.com/Attraction_Review-g187497-d10171290-Reviews-Teatre_Goya-Barcelona_Catalonia.html,223,4.5,29,Free,6608360736
11964151,Tren de l'Oreneta,https://www.tripadvisor.com/Attraction_Review-g187497-d11964151-Reviews-Tren_de_l_Oreneta-Barcelona_Catalonia.html,437,5.0,18,Free,4809294369
15208082,RENFE,https://www.tripadvisor.com/Attraction_Review-g187497-d15208082-Reviews-RENFE-Barcelona_Catalonia.html,248,4.0,47,Free,7507806003
3480069,Villa del Arte Galleries,https://www.tripadvisor.com/Attraction_Review-g187497-d3480069-Reviews-Villa_del_Arte_Galleries-Barcelona_Catalonia.html,236,4.5,24,Free,2432110735
8857417,Santuari de la Mare de Deu Del Carme Barcelona,https://www.tripadvisor.com/Attraction_Review-g187497-d8857417-Reviews-Santuari_de_la_Mare_de_Deu_Del_Carme_Barcelona-Barcelona_Catalonia.html,242,4.0,25,Free,9137659970
12352280,Baleària,https://www.tripadvisor.com/Attraction_Review-g187497-d12352280-Reviews-Balearia-Barcelona_Catalonia.html,814,2.0,73,Free,3245391866
10175605,Teatre Condal,https://www.tripadvisor.com/Attraction_Review-g187497-d10175605-Reviews-Teatre_Condal-Barcelona_Catalonia.html,444,4.0,16,Free,9370792544
1418568,Barcelona Fira Montjuic Hall of Conferences,https://www.tripadvisor.com/Attraction_Review-g187497-d1418568-Reviews-Barcelona_Fira_Montjuic_Hall_of_Conferences-Barcelona_Catalonia.html,172,4.0,106,Free,5550299132
8862038,Palacio Real de Pedralbes,https://www.tripadvisor.com/Attraction_Review-g187497-d8862038-Reviews-Palacio_Real_de_Pedralbes-Barcelona_Catalonia.html,368,4.0,33,Free,7761756948
10600103,Casa Golferichs,https://www.tripadvisor.com/Attraction_Review-g187497-d10600103-Reviews-Casa_Golferichs-Barcelona_Catalonia.html,354,4.5,15,Free,2627135016
8820333,Primavera Sound Barcelona,https://www.tripadvisor.com/Attraction_Review-g187497-d8820333-Reviews-Primavera_Sound_Barcelona-Barcelona_Catalonia.html,327,4.0,41,Free,3752667134
10043419,Monumento Francesc Masia,https://www.tripadvisor.com/Attraction_Review-g187497-d10043419-Reviews-Monumento_Francesc_Masia-Barcelona_Catalonia.html,325,3.5,48,Free,2746775542
6499629,Church of San Felipe Neri,https://www.tripadvisor.com/Attraction_Review-g187497-d6499629-Reviews-Church_of_San_Felipe_Neri-Barcelona_Catalonia.html,321,4.0,41,Free,2530769673
8610971,Casa Thomas,https://www.tripadvisor.com/Attraction_Review-g187497-d8610971-Reviews-Casa_Thomas-Barcelona_Catalonia.html,388,4.0,20,Free,1649210240
8598951,Mirador del Poble Sec,https://www.tripadvisor.com/Attraction_Review-g187497-d8598951-Reviews-Mirador_del_Poble_Sec-Barcelona_Catalonia.html,341,4.0,33,Free,9388590838
2235346,Fran Daurel Foundation (Fundacio Fran Daurel),https://www.tripadvisor.com/Attraction_Review-g187497-d2235346-Reviews-Fran_Daurel_Foundation_Fundacio_Fran_Daurel-Barcelona_Catalonia.html,253,4.5,24,13.050000190734863,6011427191
17561580,Massimo Dutti,https://www.tripadvisor.com/Attraction_Review-g187497-d17561580-Reviews-Massimo_Dutti-Barcelona_Catalonia.html,440,5.0,5,Free,9071410783
7735950,Jardines del Turo del Putxet,https://www.tripadvisor.com/Attraction_Review-g187497-d7735950-Reviews-Jardines_del_Turo_del_Putxet-Barcelona_Catalonia.html,221,4.5,26,Free,7349895879
9571023,Mosaic del Pla de l'Os,https://www.tripadvisor.com/Attraction_Review-g187497-d9571023-Reviews-Mosaic_del_Pla_de_l_Os-Barcelona_Catalonia.html,212,4.0,60,Free,7009318086
9821686,Jardins de Rubió i Lluch,https://www.tripadvisor.com/Attraction_Review-g187497-d9821686-Reviews-Jardins_de_Rubio_i_Lluch-Barcelona_Catalonia.html,348,4.0,35,Free,9811732007
10538407,Fanals,https://www.tripadvisor.com/Attraction_Review-g187497-d10538407-Reviews-Fanals-Barcelona_Catalonia.html,256,4.0,30,Free,3505849410
8610896,Casa Serra,https://www.tripadvisor.com/Attraction_Review-g187497-d8610896-Reviews-Casa_Serra-Barcelona_Catalonia.html,296,4.5,26,Free,1462412816
8526772,El Fossar de les Moreres,https://www.tripadvisor.com/Attraction_Review-g187497-d8526772-Reviews-El_Fossar_de_les_Moreres-Barcelona_Catalonia.html,351,3.5,52,Free,1669982670
10713220,Playa de Sant Miquel,https://www.tripadvisor.com/Attraction_Review-g187497-d10713220-Reviews-Playa_de_Sant_Miquel-Barcelona_Catalonia.html,364,4.0,29,Free,2306575547
8544847,Parroquia Purisima Concepcion,https://www.tripadvisor.com/Attraction_Review-g187497-d8544847-Reviews-Parroquia_Purisima_Concepcion-Barcelona_Catalonia.html,369,4.0,20,Free,8576854649
